Mod:Item:MetaData, Localized Name
toughasnails:jelled_slime_chestplate, Желейная кираса
toughasnails:jelled_slime_leggings, Желейные поножи
toughasnails:jelled_slime_boots, Желейные ботинки
forestry:fertilizer_bio, Компост
forestry:fertilizer_compound, Минеральное удобрение
forestry:apatite, Апатит
forestry:research_note, Записи игрока %s
forestry:portable_alyzer, Портативный анализатор
forestry:ingot_copper, Медный слиток
forestry:ingot_tin, Оловянный слиток
forestry:ingot_bronze, Бронзовый слиток
forestry:wrench, Гаечный ключ
forestry:pipette, Пипетка
forestry:sturdy_machine, Прочный корпус
forestry:hardened_machine, Укреплённый корпус
forestry:impregnated_casing, Пропитанный корпус
forestry:flexible_casing, Гибкий корпус
forestry:crafting_material:0, Пульсирующая пыль
forestry:crafting_material:1, Пульсирующая сеть
forestry:crafting_material:2, Клочок шёлка
forestry:crafting_material:3, Тканый шёлк
forestry:crafting_material:4, Рассеивающий заряд
forestry:crafting_material:5, Осколок льда
forestry:crafting_material:6, Пропитанная обшивка
forestry:crafting_material:7, Маскировочная обшивка
forestry:naturalist_helmet, Очки
forestry:peat, Торф
forestry:ash, Пепел
forestry:bituminous_peat, Смолистый торф
forestry:gear_bronze, Бронзовая шестерня
forestry:gear_copper, Медная шестерня
forestry:gear_tin, Оловянная шестерня
forestry:chipsets:0, Основная печатная плата
forestry:chipsets:1, Продвинутая печатная плата
forestry:chipsets:2, Усовершенствованная печатная плата
forestry:chipsets:3, Усложнённая печатная плата
forestry:soldering_iron, Паяльник
forestry:carton, Картон
forestry:oak_stick, Полированная палка
forestry:wood_pulp, Древесная масса
forestry:broken_bronze_pickaxe, Сломанная кирка
forestry:broken_bronze_shovel, Сломанная лопата
forestry:bronze_pickaxe, Кирка выживающего
forestry:bronze_shovel, Лопата выживающего
forestry:kit_shovel, Сборная лопата
forestry:kit_pickaxe, Сборная кирка
forestry:mouldy_wheat, Плесневелая пшеница
forestry:decaying_wheat, Загнивающая пшеница
forestry:mulch, Мульча
forestry:iodine_capsule, Капсула йода
forestry:phosphor, Фосфор
forestry:beeswax, Пчелиный воск
forestry:refractory_wax, Огнеупорный воск
forestry:fruits:0, Вишня
forestry:fruits:1, Грецкий орех
forestry:fruits:2, Каштан
forestry:fruits:3, Лимон
forestry:fruits:4, Слива
forestry:fruits:5, Финик
forestry:fruits:6, Папайя
forestry:analyzer:0, Анализатор
forestry:escritoire:0, Секретер
forestry:bog_earth:0, Болотная земля
forestry:humus:0, Гумус
forestry:resources:0, Апатитовая руда
forestry:resources:1, Медная руда
forestry:resources:2, Оловянная руда
forestry:resource_storage:0, Апатитовый блок
forestry:resource_storage:1, Медный блок
forestry:resource_storage:2, Оловянный блок
forestry:resource_storage:3, Бронзовый блок
forestry:ash_brick:0, Кирпичи из золы
forestry:ash_stairs:0, Ступеньки из золы
forestry:honeyed_slice, Бутерброд с мёдом
forestry:ambrosia, Амброзия
forestry:honey_pot, Горшочек мёда
forestry:mushroom:0, tile.for.mushroom.name
forestry:mushroom:1, tile.for.mushroom.name
forestry:ffarm:0, Блок фермы
forestry:ffarm:0, Блок фермы
forestry:ffarm:0, Блок фермы
forestry:ffarm:0, Блок фермы
forestry:ffarm:0, Блок фермы
forestry:ffarm:0, Блок фермы
forestry:ffarm:0, Блок фермы
forestry:ffarm:0, Блок фермы
forestry:ffarm:0, Блок фермы
forestry:ffarm:0, Блок фермы
forestry:ffarm:0, Блок фермы
forestry:ffarm:2, Редуктор фермы
forestry:ffarm:2, Редуктор фермы
forestry:ffarm:2, Редуктор фермы
forestry:ffarm:2, Редуктор фермы
forestry:ffarm:2, Редуктор фермы
forestry:ffarm:2, Редуктор фермы
forestry:ffarm:2, Редуктор фермы
forestry:ffarm:2, Редуктор фермы
forestry:ffarm:2, Редуктор фермы
forestry:ffarm:2, Редуктор фермы
forestry:ffarm:2, Редуктор фермы
forestry:ffarm:3, Люк фермы
forestry:ffarm:3, Люк фермы
forestry:ffarm:3, Люк фермы
forestry:ffarm:3, Люк фермы
forestry:ffarm:3, Люк фермы
forestry:ffarm:3, Люк фермы
forestry:ffarm:3, Люк фермы
forestry:ffarm:3, Люк фермы
forestry:ffarm:3, Люк фермы
forestry:ffarm:3, Люк фермы
forestry:ffarm:3, Люк фермы
forestry:ffarm:4, Вентиль фермы
forestry:ffarm:4, Вентиль фермы
forestry:ffarm:4, Вентиль фермы
forestry:ffarm:4, Вентиль фермы
forestry:ffarm:4, Вентиль фермы
forestry:ffarm:4, Вентиль фермы
forestry:ffarm:4, Вентиль фермы
forestry:ffarm:4, Вентиль фермы
forestry:ffarm:4, Вентиль фермы
forestry:ffarm:4, Вентиль фермы
forestry:ffarm:4, Вентиль фермы
forestry:ffarm:5, Блок управления фермы
forestry:ffarm:5, Блок управления фермы
forestry:ffarm:5, Блок управления фермы
forestry:ffarm:5, Блок управления фермы
forestry:ffarm:5, Блок управления фермы
forestry:ffarm:5, Блок управления фермы
forestry:ffarm:5, Блок управления фермы
forestry:ffarm:5, Блок управления фермы
forestry:ffarm:5, Блок управления фермы
forestry:ffarm:5, Блок управления фермы
forestry:ffarm:5, Блок управления фермы
forestry:greenhouse:0, Парниковый блок
forestry:greenhouse:3, Распределитель парниковой энергии
forestry:greenhouse:4, Парниковый контроль
forestry:greenhouse:5, Парниковый экран
forestry:climatiser:0, Тепличный терморегулятор
forestry:climatiser:1, Подогреватель парника
forestry:climatiser:2, Вентилятор парника
forestry:climatiser:3, Увлажнитель парника
forestry:climatiser:4, Осушитель парника
forestry:greenhouse.window:0, Окно парника
forestry:greenhouse.window_up:0, Окно крыши парника
forestry:bottler:0, Разливочный механизм
forestry:carpenter:0, Плотник
forestry:centrifuge:0, Центрифуга
forestry:fermenter:0, Бродильный аппарат
forestry:moistener:0, Увлажнитель
forestry:squeezer:0, Соковыжималка
forestry:still:0, Дистиллятор
forestry:rainmaker:0, Генератор дождя
forestry:fabricator:0, Электроламповый завод
forestry:raintank:0, Бак для дождя
forestry:apiarist_bag, Рюкзак пчеловода
forestry:lepidopterist_bag, Рюкзак лепидоптеролога
forestry:miner_bag, Рюкзак шахтёра
forestry:miner_bag_t2, Тканый рюкзак шахтёра
forestry:digger_bag, Рюкзак землекопа
forestry:digger_bag_t2, Тканый рюкзак землекопа
forestry:forester_bag, Рюкзак лесника
forestry:forester_bag_t2, Тканый рюкзак лесника
forestry:hunter_bag, Рюкзак охотника
forestry:hunter_bag_t2, Тканый рюкзак охотника
forestry:adventurer_bag, Рюкзак авантюриста
forestry:adventurer_bag_t2, Тканый рюкзак авантюриста
forestry:builder_bag, Рюкзак строителя
forestry:builder_bag_t2, Тканый рюкзак строителя
forestry:crate, Ящик
forestry:habitat_locator, Определитель ареала
forestry:imprinter, Импринтер
forestry:cart.beehouse:0, Вагонетка с пчелиным домиком
forestry:cart.beehouse:1, Вагонетка с пасекой
forestry:frame_untreated, Необработанная рамка
forestry:frame_impregnated, Пропитанная рамка
forestry:frame_proven, Проверенная рамка
forestry:honey_drop:0, Капля мёда
forestry:pollen:0, Скопление пыльцы
forestry:pollen:1, Скопление кристаллической пыльцы
forestry:propolis:0, Прополис
forestry:propolis:1, Липкий прополис
forestry:propolis:3, Шелковистый прополис
forestry:honeydew, Нектар
forestry:royal_jelly, Маточное молочко
forestry:wax_cast, Восковая форма
forestry:bee_combs:0, Медовые соты
forestry:bee_combs:2, Кипящие соты
forestry:bee_combs:3, Вязкие соты
forestry:bee_combs:4, Морозные соты
forestry:bee_combs:5, Капающие соты
forestry:bee_combs:6, Шелковистые соты
forestry:bee_combs:7, Пересохшие соты
forestry:bee_combs:15, Замшелые соты
forestry:bee_combs:16, Спелые соты
forestry:apiarist_helmet, Защитная маска пчеловода
forestry:apiarist_chest, Куртка пчеловода
forestry:apiarist_legs, Штаны пчеловода
forestry:apiarist_boots, Ботинки пчеловода
forestry:scoop, Сачок
forestry:smoker, Дымарь
forestry:apiary:0, Пасека
forestry:bee_house:0, Пчелиный домик
